# X_606 Y_606 MAG_dp_606 ERR_dp_606 CHI_606 SHARP_606 STMAG_606 RA_606 DEC_606 X_814 Y_814 MAG_dp_814 ERR_dp_814 CHI_814 SHARP_814 STMAG_814 RA_814 DEC_814 ERR_606 ERR_814 sgFlag_606 sgFlag_814 sgXFlag
1423.4 3320.753 16.303 0.2027 5.037 -1.713 26.9912 162.3174 51.0626 1425.049 3319.76 18.276 0.1883 0.988 -1.201 29.0541 162.3174 51.0626 0.0318 0.1037 0 1 0.6
3018.741 3325.6 16.497 0.0679 1.573 -0.492 27.1852 162.3375 51.0536 3020.713 3322.816 16.39 0.0399 0.891 -0.162 27.1681 162.3375 51.0536 0.0357 0.0344 0 1 0.8
2627.171 3335.086 16.357 0.0362 0.831 -0.16 27.0452 162.3325 51.0557 2629.196 3332.463 16.161 0.0367 0.959 -0.055 26.9391 162.3325 51.0557 0.0328 0.0301 1 1 1.0
4026.852 3339.37 15.948 0.0954 3.23 1.124 26.6362 162.3501 51.0478 4028.774 3336.686 16.05 0.0992 3.154 1.051 26.8281 162.3501 51.0478 0.0256 0.0282 0 0 0.0
4039.667 3341.352 17.123 0.1135 1.663 -0.119 27.8112 162.3502 51.0477 4041.304 3336.534 17.625 0.1665 1.632 0.829 28.4031 162.3503 51.0477 0.0522 0.0708 0 0 0.0
3231.493 3342.681 14.526 0.0332 2.235 0.125 25.2142 162.34 51.0522 3233.444 3339.856 14.648 0.0174 0.939 -0.087 25.4261 162.34 51.0522 0.0108 0.0127 1 1 1.0
394.44 3345.189 12.575 0.04 4.26 -0.235 23.2632 162.3042 51.0682 396.276 3342.35 12.941 0.0165 1.572 -0.133 23.7191 162.3042 51.0682 0.0085 0.0093 0 1 0.8
5059.763 3345.224 15.369 0.0886 4.151 1.233 26.0572 162.3631 51.0419 5061.576 3342.596 16.066 0.1137 3.632 1.305 26.8441 162.3631 51.0419 0.018 0.0285 0 0 0.0
5788.016 3347.644 17.372 0.1024 1.06 -0.827 28.0602 162.3722 51.0378 5789.641 3345.271 17.132 0.0749 1.002 0.259 27.9101 162.3722 51.0378 0.0606 0.053 0 1 0.8
1990.057 3348.156 17.692 0.0922 0.767 -0.223 28.3802 162.3243 51.0592 1993.526 3344.207 17.961 0.1989 1.465 0.105 28.7391 162.3243 51.0592 0.0736 0.0862 1 0 0.6
1354.352 3349.018 16.009 0.0493 1.534 0.323 26.6972 162.3163 51.0627 1356.192 3346.644 16.304 0.0589 1.492 0.037 27.0821 162.3163 51.0627 0.0266 0.0327 1 0 0.8
4433.456 3353.631 17.152 0.0803 1.112 0.006 27.8402 162.3551 51.0454 4435.124 3350.603 16.878 0.0697 1.17 -0.246 27.6561 162.3551 51.0454 0.0531 0.0457 1 1 1.0
600.864 3353.64 14.976 0.0377 2.069 -0.414 25.6642 162.3067 51.0669 602.784 3350.915 15.103 0.0216 0.989 -0.207 25.8811 162.3067 51.0669 0.0142 0.0164 0 1 0.8
5296.336 3362.47 17.847 0.1974 1.64 -0.167 28.5352 162.3659 51.0405 5300.545 3359.185 17.941 0.1797 1.358 -1.128 28.7191 162.3659 51.0405 0.0809 0.0852 0 1 0.3
5124.546 3362.066 17.332 0.0814 0.951 -0.428 28.0202 162.3637 51.0414 5126.485 3359.512 17.097 0.0634 0.851 -0.155 27.8751 162.3637 51.0414 0.0592 0.0519 1 1 1.0
4158.538 3372.837 15.354 0.0728 3.531 0.946 26.0422 162.3515 51.0468 4160.701 3370.087 15.401 0.0763 3.569 1.009 26.1791 162.3515 51.0468 0.0179 0.0194 0 0 0.0
3553.057 3373.487 16.815 0.0619 1.104 -0.328 27.5032 162.3438 51.0502 3555.025 3370.631 16.563 0.0546 1.157 -0.206 27.3411 162.3438 51.0502 0.0433 0.038 1 1 1.0
1624.336 3375.701 13.602 0.0287 2.523 -0.065 24.2902 162.3194 51.061 1626.368 3372.832 13.664 0.0209 1.717 -0.007 24.4421 162.3194 51.061 0.0085 0.0093 1 1 1.0
5053.367 3375.931 15.974 0.0652 2.123 0.651 26.6622 162.3627 51.0417 5055.58 3373.28 14.748 0.0763 4.795 1.082 25.5261 162.3627 51.0417 0.026 0.0134 0 0 0.0
5269.26 3377.045 14.79 0.0316 1.889 -0.067 25.4782 162.3654 51.0405 5271.303 3374.231 14.825 0.0155 0.777 -0.036 25.6031 162.3654 51.0405 0.0127 0.014 1 1 1.0
894.973 3377.287 16.66 0.0533 0.977 0.082 27.3482 162.3102 51.0651 896.805 3374.685 16.856 0.0603 0.961 0.028 27.6341 162.3102 51.0651 0.0394 0.0451 1 1 1.0
2659.59 3379.533 15.11 0.0277 1.388 0.157 25.7982 162.3325 51.0552 2661.495 3376.73 15.141 0.0241 1.144 0.135 25.9191 162.3325 51.0552 0.0154 0.0168 1 1 1.0
5078.126 3380.374 15.505 0.029 1.153 -0.053 26.1932 162.363 51.0416 5080.389 3377.403 15.311 0.043 2.003 -0.056 26.0891 162.363 51.0416 0.0196 0.0185 1 0 0.8
4943.531 3380.687 13.184 0.0202 1.874 -0.13 23.8722 162.3613 51.0423 4945.553 3377.848 13.417 0.0117 0.932 -0.135 24.1951 162.3613 51.0423 0.0085 0.0093 1 1 1.0
1027.783 3382.619 18.729 0.351 1.259 -2.055 29.4172 162.3119 51.0643 1027.998 3378.963 16.827 0.151 2.799 -0.808 27.6051 162.3118 51.0643 0.1379 0.0444 1 0 0.3
3451.393 3383.982 14.229 0.0329 2.468 0.125 24.9172 162.3424 51.0507 3453.385 3381.036 14.359 0.0275 1.877 0.127 25.1371 162.3424 51.0507 0.0091 0.0108 0 1 0.8
1308.477 3383.959 15.745 0.0503 1.826 0.497 26.4332 162.3154 51.0627 1310.427 3381.407 16.394 0.0729 1.742 0.585 27.1721 162.3154 51.0627 0.0227 0.0345 0 0 0.0
3744.636 3387.882 15.517 0.0834 3.724 1.05 26.2052 162.3461 51.049 3746.173 3385.716 16.319 0.1118 3.033 1.261 27.0971 162.3461 51.049 0.0197 0.033 0 0 0.0
4525.707 3388.777 16.999 0.0541 0.771 0.15 27.6872 162.3559 51.0446 4527.448 3385.992 15.577 0.087 3.642 1.074 26.3551 162.3559 51.0446 0.0484 0.0215 1 0 0.6
2029.199 3390.178 16.782 0.0989 1.843 0.926 27.4702 162.3244 51.0586 2029.678 3386.641 17.306 0.1081 1.219 0.675 28.0841 162.3244 51.0586 0.0424 0.0587 0 1 0.6
4940.809 3389.882 13.967 0.0231 1.762 -0.038 24.6552 162.3612 51.0423 4942.853 3387.061 14.003 0.0161 1.172 -0.12 24.7811 162.3612 51.0423 0.0085 0.0093 1 1 1.0
294.608 3390.979 16.137 0.0506 1.317 0.382 26.8252 162.3025 51.0684 296.751 3387.931 14.621 0.0868 5.473 1.102 25.3991 162.3025 51.0684 0.0287 0.0125 1 0 0.6
4738.48 3394.952 16.242 0.0476 1.274 -0.033 26.9302 162.3586 51.0434 4740.464 3392.311 15.981 0.0332 0.968 0.174 26.7591 162.3586 51.0434 0.0306 0.0271 1 1 1.0
2017.336 3397.002 17.798 0.0907 0.659 -0.178 28.4862 162.3242 51.0586 2020.358 3394.375 17.005 0.0874 1.307 0.548 27.7831 162.3242 51.0586 0.0785 0.0492 1 1 1.0
3768.859 3399.152 17.431 0.1025 1.135 0.417 28.1192 162.3463 51.0488 3770.354 3395.776 17.685 0.0965 0.809 -0.22 28.4631 162.3463 51.0488 0.0628 0.0733 1 1 1.0
2510.47 3399.262 16.257 0.0832 2.337 0.899 26.9452 162.3304 51.0558 2512.561 3395.864 16.828 0.0898 1.612 0.71 27.6061 162.3304 51.0558 0.0309 0.0444 0 0 0.0
3611.816 3399.772 16.537 0.0424 0.875 0.028 27.2252 162.3443 51.0497 3613.96 3396.796 16.321 0.0394 0.933 -0.072 27.0991 162.3443 51.0497 0.0366 0.033 1 1 1.0
3596.953 3400.296 16.111 0.039 1.116 -0.109 26.7992 162.3441 51.0497 3599.074 3397.326 15.855 0.0302 0.958 -0.138 26.6331 162.3441 51.0497 0.0283 0.0252 1 1 1.0
3774.519 3400.715 17.045 0.0565 0.796 -0.341 27.7332 162.3464 51.0487 3776.617 3397.762 17.696 0.0828 0.642 -0.359 28.4741 162.3464 51.0487 0.0498 0.0738 1 1 1.0
5599.596 3402.364 17.528 0.1216 1.231 0.407 28.2162 162.3694 51.0385 5601.784 3399.885 18.135 0.1716 1.056 -0.786 28.9131 162.3694 51.0385 0.0667 0.0955 1 1 1.0
3974.058 3403.701 13.726 0.0182 1.51 -0.203 24.4142 162.3489 51.0476 3976.047 3400.88 13.951 0.0168 1.265 -0.163 24.7291 162.3489 51.0476 0.0085 0.0093 1 1 1.0
5250.237 3405.082 16.452 0.0337 0.702 0.006 27.1402 162.3649 51.0404 5251.964 3402.366 16.141 0.0467 1.293 -0.004 26.9191 162.3649 51.0404 0.0347 0.0298 1 1 1.0
521.934 3406.454 16.335 0.0567 1.33 0.511 27.0232 162.3053 51.067 523.724 3403.977 15.13 0.0654 3.265 0.791 25.9081 162.3052 51.067 0.0324 0.0167 0 0 0.0
4203.623 3410.31 16.766 0.0491 0.862 -0.279 27.4542 162.3517 51.0462 4205.842 3407.325 16.523 0.064 1.44 -0.244 27.3011 162.3517 51.0462 0.042 0.0372 1 1 1.0
2303.644 3412.919 16.909 0.0881 1.42 0.84 27.5972 162.3277 51.0569 2304.601 3409.551 17.0 0.0817 1.188 0.593 27.7781 162.3277 51.0569 0.0458 0.0491 0 0 0.1
2837.626 3415.164 15.784 0.0478 1.702 0.116 26.4722 162.3344 51.0539 2839.577 3412.39 15.734 0.0242 0.779 0.062 26.5121 162.3344 51.0539 0.0232 0.0235 0 1 0.8
4997.827 3416.01 16.886 0.0461 0.711 -0.173 27.5742 162.3617 51.0417 4999.855 3413.17 16.613 0.042 0.792 -0.276 27.3911 162.3617 51.0417 0.0452 0.0392 1 1 1.0
5039.665 3419.024 17.505 0.0664 0.609 -0.165 28.1932 162.3622 51.0415 5041.704 3416.266 17.387 0.0873 0.976 -0.317 28.1651 162.3622 51.0415 0.0657 0.0616 1 1 1.0
3019.099 3420.187 12.034 0.0107 1.075 0.053 22.7222 162.3367 51.0528 3021.056 3417.375 12.472 0.0158 1.59 -0.06 23.2501 162.3367 51.0528 0.0085 0.0093 1 1 1.0
4950.367 3420.455 16.694 0.0438 0.788 0.276 27.3822 162.361 51.042 4952.234 3418.117 17.123 0.0719 0.959 0.338 27.9011 162.361 51.042 0.0402 0.0527 1 1 1.0
5308.019 3420.946 15.426 0.0734 3.221 0.97 26.1142 162.3655 51.0399 5309.86 3418.086 14.004 0.0854 7.018 1.408 24.7821 162.3655 51.0399 0.0187 0.0093 0 0 0.0
1805.413 3421.137 16.477 0.0455 0.992 -0.236 27.1652 162.3213 51.0596 1807.525 3418.378 16.377 0.0505 1.179 0.138 27.1551 162.3213 51.0596 0.0353 0.0341 1 1 1.0
2310.22 3425.911 14.176 0.0203 1.464 0.143 24.8642 162.3277 51.0568 2312.236 3423.112 14.363 0.0127 0.755 0.042 25.1411 162.3277 51.0568 0.0088 0.0108 1 1 1.0
2685.695 3427.876 15.269 0.07 3.537 0.956 25.9572 162.3324 51.0546 2688.059 3425.382 15.62 0.0673 2.739 0.867 26.3981 162.3324 51.0546 0.017 0.022 0 0 0.0
3753.055 3431.397 15.074 0.0613 3.387 0.677 25.7622 162.3458 51.0486 3754.867 3428.707 15.661 0.08 3.252 0.746 26.4391 162.3458 51.0486 0.0151 0.0226 0 0 0.0
2298.904 3433.392 17.799 0.1274 0.971 -0.984 28.4872 162.3274 51.0568 2301.648 3429.209 17.62 0.178 1.776 -0.601 28.3981 162.3275 51.0568 0.0785 0.0706 1 0 0.6
3048.844 3437.864 16.43 0.0926 2.292 1.079 27.1182 162.3369 51.0525 3050.779 3435.424 16.422 0.1439 3.632 1.455 27.2001 162.3369 51.0525 0.0343 0.035 0 0 0.0
1728.433 3439.582 13.774 0.0178 1.43 0.098 24.4622 162.3202 51.0599 1730.324 3436.761 12.714 0.01 0.894 0.049 23.4921 162.3202 51.0599 0.0085 0.0093 1 1 1.0
3224.26 3440.71 13.267 0.0175 1.588 0.111 23.9552 162.3391 51.0515 3226.283 3437.834 13.545 0.0154 1.256 0.034 24.3231 162.3391 51.0515 0.0085 0.0093 1 1 1.0
5056.18 3440.89 16.952 0.238 3.878 -1.885 27.6402 162.3622 51.0412 5058.874 3438.317 17.322 0.1339 1.7 0.262 28.1001 162.3622 51.0412 0.047 0.0593 0 0 0.0
3526.657 3442.335 17.094 0.0644 0.896 0.249 27.7822 162.3429 51.0498 3528.72 3439.477 16.759 0.0385 0.612 0.011 27.5371 162.3429 51.0498 0.0513 0.0426 1 1 1.0
1997.181 3449.534 17.319 0.0646 0.709 0.076 28.0072 162.3235 51.0583 1999.059 3446.944 17.124 0.0632 0.802 -0.152 27.9021 162.3235 51.0583 0.0587 0.0528 1 1 1.0
1083.938 3451.596 15.979 0.0721 2.313 0.292 26.6672 162.3119 51.0634 1086.008 3449.177 16.724 0.0663 1.21 0.394 27.5021 162.3119 51.0634 0.0261 0.0418 0 1 0.6
918.923 3461.217 16.798 0.0888 1.536 -0.591 27.4862 162.3098 51.0643 920.958 3458.648 16.686 0.0547 0.997 -0.035 27.4641 162.3098 51.0643 0.0428 0.0409 0 1 0.8
2370.523 3463.79 12.619 0.0145 1.447 0.013 23.3072 162.3281 51.0561 2372.431 3460.906 13.011 0.0182 1.685 0.05 23.7891 162.3281 51.0561 0.0085 0.0093 1 1 1.0
1711.034 3472.005 14.858 0.018 0.95 -0.04 25.5462 162.3197 51.0598 1713.011 3469.079 14.838 0.0168 0.86 0.003 25.6161 162.3197 51.0598 0.0132 0.0141 1 1 1.0
1911.415 3472.471 12.513 0.0124 1.214 0.047 23.2012 162.3222 51.0586 1913.435 3469.671 12.902 0.0197 1.916 -0.003 23.6801 162.3222 51.0586 0.0085 0.0093 1 1 1.0
2674.944 3473.493 12.992 0.0145 1.341 0.146 23.6802 162.3318 51.0543 2676.914 3470.675 13.367 0.011 0.887 -0.011 24.1451 162.3318 51.0543 0.0085 0.0093 1 1 1.0
3611.028 3476.809 13.987 0.0245 1.948 0.039 24.6752 162.3436 51.049 3612.977 3473.92 14.151 0.0173 1.224 -0.167 24.9291 162.3436 51.049 0.0085 0.0096 1 1 1.0
976.478 3476.772 17.7 0.1728 1.428 -1.301 28.3882 162.3104 51.0638 977.708 3474.425 17.412 0.1676 1.789 -1.109 28.1901 162.3103 51.0638 0.074 0.0625 0 0 0.0
3711.109 3485.08 15.1 0.1041 5.686 1.345 25.7882 162.3448 51.0484 3713.12 3482.613 15.776 0.0988 3.706 1.159 26.5541 162.3448 51.0484 0.0153 0.0241 0 0 0.0
3708.151 3489.229 15.296 0.0934 4.632 1.162 25.9842 162.3447 51.0484 3710.104 3486.388 15.938 0.0774 2.603 0.958 26.7161 162.3447 51.0484 0.0173 0.0265 0 0 0.0
291.991 3493.554 16.95 0.0625 0.865 0.296 27.6382 162.3016 51.0676 293.336 3491.397 17.482 0.0891 0.797 0.165 28.2601 162.3016 51.0676 0.047 0.0651 1 1 1.0
274.836 3495.248 16.394 0.0868 1.963 0.699 27.0822 162.3013 51.0676 277.821 3493.261 16.395 0.1279 2.861 1.238 27.1731 162.3013 51.0676 0.0335 0.0345 0 0 0.0
3074.256 3497.371 17.214 0.0686 0.854 0.204 27.9022 162.3367 51.0519 3076.927 3494.95 16.835 0.0504 0.817 0.036 27.6131 162.3367 51.0519 0.0551 0.0446 1 1 1.0
3529.655 3500.522 16.174 0.053 1.502 0.469 26.8622 162.3424 51.0493 3531.587 3497.723 16.581 0.0706 1.495 0.6 27.3591 162.3424 51.0493 0.0294 0.0384 0 0 0.1
4910.834 3504.741 15.45 0.0794 3.617 1.034 26.1382 162.3598 51.0415 4912.647 3502.073 15.763 0.0904 3.477 1.133 26.5411 162.3598 51.0415 0.0189 0.0239 0 0 0.0
4924.809 3504.917 16.646 0.0467 0.897 -0.198 27.3342 162.3599 51.0414 4926.962 3502.135 16.23 0.0577 1.567 0.18 27.0081 162.3599 51.0414 0.0391 0.0313 1 0 0.8
3206.035 3509.277 16.511 0.0794 1.799 0.746 27.1992 162.3382 51.0511 3207.982 3506.392 16.26 0.0981 2.683 0.983 27.0381 162.3382 51.0511 0.036 0.0319 0 0 0.0
291.983 3514.011 16.872 0.0707 1.077 0.508 27.5602 162.3014 51.0674 292.957 3511.611 17.269 0.1252 1.472 0.758 28.0471 162.3014 51.0674 0.0448 0.0574 1 0 0.6
5165.133 3514.779 17.19 0.079 1.027 0.569 27.8782 162.3629 51.04 5168.076 3511.732 16.941 0.0943 1.549 0.828 27.7191 162.3629 51.04 0.0543 0.0474 1 0 0.6
5231.68 3515.665 15.227 0.0932 4.779 1.208 25.9152 162.3637 51.0396 5233.688 3511.807 15.731 0.1281 5.054 1.598 26.5091 162.3637 51.0396 0.0166 0.0235 0 0 0.0
5225.47 3518.357 15.557 0.107 4.658 1.377 26.2452 162.3636 51.0396 5226.799 3515.924 15.735 0.0977 3.776 1.143 26.5131 162.3636 51.0396 0.0202 0.0235 0 0 0.0
4501.333 3519.432 16.173 0.0497 1.371 -0.167 26.8612 162.3545 51.0437 4503.312 3516.657 15.889 0.0289 0.888 -0.06 26.6671 162.3545 51.0437 0.0293 0.0257 1 1 1.0
3639.659 3520.184 15.41 0.0648 2.982 0.923 26.0982 162.3436 51.0485 3641.803 3517.43 15.948 0.0627 2.071 0.779 26.7261 162.3436 51.0485 0.0185 0.0266 0 0 0.0
5434.018 3520.096 16.443 0.0721 1.681 0.643 27.1312 162.3662 51.0385 5435.99 3517.957 16.976 0.0824 1.274 0.695 27.7541 162.3662 51.0384 0.0346 0.0484 0 0 0.1
4187.625 3523.595 15.866 0.0558 1.936 -0.176 26.5542 162.3505 51.0454 4189.633 3520.867 15.645 0.0477 1.87 0.057 26.4231 162.3505 51.0454 0.0244 0.0224 0 0 0.1
1069.149 3525.008 13.121 0.0248 2.368 -0.205 23.8092 162.3111 51.0629 1071.004 3522.216 13.474 0.0204 1.784 -0.174 24.2521 162.3111 51.0629 0.0085 0.0093 1 1 1.0
3722.244 3527.91 14.252 0.051 3.832 0.743 24.9402 162.3446 51.048 3724.197 3525.084 14.687 0.0693 4.505 0.906 25.4651 162.3446 51.048 0.0092 0.013 0 0 0.0
4827.895 3539.083 17.348 0.0669 0.743 -0.148 28.0362 162.3584 51.0417 4830.148 3536.502 17.105 0.0828 1.188 -0.381 27.8831 162.3584 51.0417 0.0598 0.0522 1 1 1.0
1674.583 3540.447 15.703 0.0532 1.999 0.67 26.3912 162.3186 51.0594 1676.134 3537.644 16.088 0.0627 1.866 0.51 26.8661 162.3186 51.0594 0.0221 0.0289 0 0 0.0
3916.133 3541.312 17.684 0.1305 1.208 -0.526 28.3722 162.3469 51.0468 3916.915 3540.315 16.934 0.153 2.707 -0.444 27.7121 162.3469 51.0468 0.0733 0.0472 1 0 0.3
2423.695 3541.825 15.672 0.0452 1.768 0.022 26.3602 162.3281 51.0552 2425.692 3538.89 15.577 0.0229 0.818 -0.119 26.3551 162.3281 51.0552 0.0217 0.0215 0 1 0.8
2482.779 3541.948 15.973 0.0294 0.849 0.045 26.6612 162.3288 51.0549 2484.634 3539.246 15.762 0.0379 1.327 0.018 26.5401 162.3288 51.0549 0.026 0.0239 1 1 1.0
1249.694 3543.055 17.677 0.1943 1.817 -0.298 28.3652 162.3132 51.0618 1251.741 3538.572 17.884 0.2358 1.873 -1.564 28.6621 162.3132 51.0618 0.0729 0.0824 0 0 0.0
4698.581 3548.842 11.973 0.0114 1.178 -0.122 22.6612 162.3567 51.0424 4700.627 3546.062 12.324 0.0143 1.452 -0.076 23.1021 162.3567 51.0424 0.0085 0.0093 1 1 1.0
4012.941 3554.697 16.129 0.0392 1.105 -0.072 26.8172 162.348 51.0462 4014.998 3551.955 16.001 0.0433 1.34 -0.383 26.7791 162.348 51.0462 0.0286 0.0275 1 0 0.8
2100.813 3561.099 13.488 0.0146 1.227 0.134 24.1762 162.3238 51.0569 2102.831 3558.326 13.773 0.012 0.879 -0.032 24.5511 162.3238 51.0569 0.0085 0.0093 1 1 1.0
281.727 3570.746 17.4 0.1095 1.169 -0.088 28.0882 162.3008 51.067 283.201 3568.371 16.848 0.0537 0.814 0.011 27.6261 162.3007 51.067 0.0617 0.0449 1 1 1.0
5533.316 3576.239 17.146 0.122 1.767 -0.736 27.8342 162.367 51.0375 5536.021 3574.821 18.607 0.2516 1.045 -1.267 29.3851 162.367 51.0374 0.0529 0.1261 0 1 0.6
5774.416 3577.281 18.008 0.1851 1.258 -0.861 28.6962 162.37 51.0361 5775.771 3574.951 17.983 0.2079 1.521 -0.065 28.7611 162.37 51.0361 0.0891 0.0873 1 0 0.3
3708.706 3579.74 18.388 0.3049 1.584 -2.503 29.0762 162.3439 51.0477 3710.823 3575.666 16.139 0.1311 4.075 -0.985 26.9171 162.3439 51.0477 0.1122 0.0297 0 0 0.0
2018.799 3579.515 9.672 0.0089 0.873 -0.001 20.3602 162.3226 51.0572 2020.817 3576.704 9.954 0.0065 0.629 0.021 20.7321 162.3226 51.0572 0.0085 0.0093 1 1 1.0
2029.658 3584.471 17.358 0.1116 1.121 0.414 28.0462 162.3227 51.0571 2030.706 3579.909 16.617 0.1264 1.773 0.524 27.3951 162.3227 51.0571 0.0601 0.0393 1 0 0.6
4987.191 3584.439 16.833 0.0581 0.999 0.08 27.5212 162.36 51.0405 4989.153 3581.624 16.665 0.0604 1.19 -0.075 27.4431 162.36 51.0405 0.0438 0.0404 1 1 1.0
719.736 3587.967 15.362 0.0523 2.387 0.535 26.0502 162.3061 51.0644 721.76 3585.001 15.984 0.0841 2.53 0.941 26.7621 162.3061 51.0644 0.018 0.0272 0 0 0.0
3302.69 3590.096 11.143 0.0251 2.985 -0.003 21.8312 162.3387 51.0499 3304.659 3587.281 11.593 0.0085 0.834 -0.049 22.3711 162.3387 51.0499 0.0085 0.0093 1 1 1.0
5178.12 3590.229 17.295 0.0957 1.182 -0.56 27.9832 162.3624 51.0393 5180.508 3587.562 17.33 0.074 0.826 0.358 28.1081 162.3624 51.0393 0.0579 0.0595 1 1 1.0
1190.137 3594.991 17.604 0.2262 2.135 -1.949 28.2922 162.312 51.0617 1191.792 3590.339 17.576 0.1202 1.155 -0.019 28.3541 162.312 51.0617 0.0698 0.0688 0 1 0.6
2107.67 3595.089 17.676 0.1426 1.298 -0.468 28.3642 162.3236 51.0566 2111.013 3593.17 18.399 0.2085 0.993 -0.873 29.1771 162.3236 51.0565 0.0729 0.1115 1 1 1.0
2725.82 3595.349 15.477 0.0223 0.873 -0.119 26.1652 162.3314 51.0531 2728.02 3592.51 15.544 0.0236 0.862 -0.028 26.3221 162.3314 51.0531 0.0193 0.0211 1 1 1.0
2772.318 3601.41 15.825 0.0726 2.659 1.026 26.5132 162.3319 51.0528 2773.784 3598.065 16.525 0.0855 1.914 0.66 27.3031 162.3319 51.0528 0.0238 0.0372 0 0 0.0
4184.189 3601.033 18.862 0.3366 1.131 -2.412 29.5502 162.3497 51.0448 4186.364 3600.202 18.328 0.194 1.011 -0.754 29.1061 162.3497 51.0448 0.1495 0.107 1 1 1.0
2781.798 3607.898 16.172 0.0663 1.93 0.662 26.8602 162.332 51.0527 2784.057 3605.057 16.992 0.093 1.45 0.786 27.7701 162.332 51.0527 0.0293 0.0489 0 0 0.0
3707.586 3608.586 15.292 0.0338 1.529 0.171 25.9802 162.3437 51.0475 3709.531 3605.719 15.147 0.0153 0.637 0.022 25.9251 162.3437 51.0475 0.0172 0.0168 1 1 1.0
3347.888 3610.472 14.688 0.0256 1.557 0.005 25.3762 162.3391 51.0495 3349.87 3607.691 14.825 0.02 1.076 -0.077 25.6031 162.3391 51.0495 0.012 0.014 1 1 1.0
3093.347 3612.816 15.595 0.0733 3.111 0.174 26.2832 162.3359 51.0509 3095.947 3608.405 19.061 0.3551 0.957 -2.327 29.8391 162.3359 51.0509 0.0207 0.1647 0 1 0.6
4885.613 3612.798 19.105 0.4889 1.357 -2.858 29.7932 162.3585 51.0408 4888.875 3610.712 16.206 0.1708 4.72 -1.83 26.9841 162.3585 51.0408 0.1732 0.0309 1 0 0.3
2936.833 3616.085 13.981 0.0306 2.485 0.088 24.6692 162.3339 51.0517 2938.769 3613.211 14.215 0.0123 0.78 0.009 24.9931 162.3339 51.0517 0.0085 0.01 1 1 1.0
5439.079 3618.094 16.731 0.0621 1.141 0.521 27.4192 162.3654 51.0376 5441.223 3615.097 16.926 0.0857 1.389 0.814 27.7041 162.3654 51.0376 0.0411 0.047 0 0 0.1
882.9 3621.116 16.418 0.0733 1.655 0.596 27.1062 162.3079 51.0632 886.087 3617.031 15.796 0.1323 4.806 1.516 26.5741 162.3079 51.0632 0.034 0.0244 0 0 0.0
4487.066 3622.958 16.158 0.0355 0.953 0.255 26.8462 162.3534 51.043 4489.0 3620.141 16.178 0.0335 0.854 -0.118 26.9561 162.3534 51.043 0.0291 0.0304 1 1 1.0
2879.371 3623.734 15.469 0.0253 1.023 0.13 26.1572 162.3331 51.052 2881.426 3620.905 15.403 0.0181 0.666 0.021 26.1811 162.3331 51.052 0.0192 0.0195 1 1 1.0
3298.496 3625.589 17.957 0.128 0.898 -0.812 28.6452 162.3383 51.0496 3300.255 3622.31 17.626 0.1142 1.064 -0.591 28.4041 162.3383 51.0496 0.0864 0.0708 1 1 1.0
3778.229 3626.68 17.615 0.123 1.205 -0.404 28.3032 162.3444 51.0469 3780.12 3624.431 17.262 0.0956 1.225 0.29 28.0401 162.3444 51.0469 0.0703 0.0572 1 1 1.0
503.81 3627.859 16.357 0.0559 1.312 0.459 27.0452 162.303 51.0653 505.589 3625.251 16.518 0.0716 1.502 0.656 27.2961 162.303 51.0653 0.0328 0.0371 0 0 0.1
3124.272 3634.577 16.868 0.0667 1.149 0.091 27.5562 162.3361 51.0505 3126.201 3631.897 16.642 0.0538 1.044 -0.001 27.4201 162.3361 51.0505 0.0447 0.0398 1 1 1.0
4784.78 3639.371 17.417 0.0675 0.694 -0.36 28.1052 162.357 51.0412 4787.146 3636.499 17.144 0.0475 0.558 0.081 27.9221 162.357 51.0412 0.0623 0.0534 1 1 1.0
4325.77 3649.079 15.806 0.0436 1.556 0.094 26.4942 162.3511 51.0437 4327.595 3646.197 15.719 0.0375 1.336 -0.028 26.4971 162.3511 51.0437 0.0235 0.0233 1 1 1.0
3141.378 3650.552 16.886 0.0692 1.184 0.359 27.5742 162.3361 51.0503 3143.926 3647.212 17.348 0.0938 1.086 0.735 28.1261 162.3362 51.0503 0.0452 0.0602 1 0 0.8
5319.154 3652.114 15.683 0.0345 1.29 0.019 26.3712 162.3636 51.0381 5321.255 3649.263 15.69 0.0291 1.024 0.058 26.4681 162.3636 51.0381 0.0218 0.0229 1 1 1.0
1999.658 3654.2 14.964 0.0243 1.295 0.029 25.6522 162.3217 51.0567 2001.716 3651.418 14.961 0.0147 0.666 0.1 25.7391 162.3217 51.0567 0.0141 0.0151 1 1 1.0
2454.672 3655.847 14.824 0.0404 2.413 0.594 25.5122 162.3274 51.0541 2456.737 3653.263 15.235 0.0513 2.503 0.555 26.0131 162.3274 51.0541 0.013 0.0177 0 0 0.0
4339.581 3658.393 16.847 0.057 0.964 0.025 27.5352 162.3512 51.0435 4341.329 3655.595 16.501 0.0583 1.309 -0.245 27.2791 162.3512 51.0435 0.0441 0.0367 1 1 1.0
5803.636 3664.793 15.648 0.048 1.897 -0.099 26.3362 162.3696 51.0352 5805.574 3662.009 15.311 0.0226 0.948 -0.016 26.0891 162.3696 51.0352 0.0214 0.0185 0 1 0.8
