,key,ra,dec,name,host,confirmed_real,confirmed_star_cluster,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
127,ngc_362,15.809416,-70.848778,NGC 362,,1,1,0.86,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.73,0.024,0.023,Baumgardt2021MNRAS.505.5957B,6.32,0.03,0.03,Baumgardt2020PASA...37...46B,223.12,0.28,0.28,,,,,Baumgardt2018MNRAS.478.1520B,6.6935,0.0245,0.0245,-2.5354,0.0242,0.0242,Vasiliev2021MNRAS.505.5978V,-1.26,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,10.87,0.42,0.42,Kruijssen2019MNRAS.486.3180K,,,,,-8.41,0.03,0.03,5.5970299956639815,8.830799004185632,0.09706421276242594,0.09403197339472236,2.209146760936553,2.209146760936553,16.881735959001293,-1.26,,,spectroscopic,301.532982561606,-46.24740993817687,0.33419026706716914,0.6512487517616147,1.0063388364436232,1.3231545093133141,12.43964057021201,12.329608157033343,12.44600657783804,12.566696906237045,0.9476757957226319,0.8084383301249932,0.8497754680958367,0.9000664576230769,0.7599055646680676,0.7359570939594435,0.7449568231364054,0.7552808534642041,0.08545085136291482,0.07424474528076964,0.08546391161850667,0.09524728601851536,-0.09033530285085466,-0.09109626368565966,-0.09032007592866892,-0.08955991100192064
128,ngc_6316,259.155417,-28.140111,NGC 6316,,1,1,0.97,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.237,0.076,0.075,Baumgardt2021MNRAS.505.5957B,7.35,0.17,0.17,Baumgardt2020PASA...37...46B,99.65,0.84,0.84,,,,,Baumgardt2018MNRAS.478.1520B,-4.9691,0.0313,0.0313,-4.5916,0.0301,0.0301,Vasiliev2021MNRAS.505.5978V,-0.45,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-7.8870000000000005,0.17,0.17,5.3878299956639815,11.153213095598533,0.3836025121551163,0.39194807361577766,3.1470080328983534,3.1470080328983534,18.173102361785645,-0.45,,,spectroscopic,357.17535617067,5.764489826662625,1.1005396874243376,0.9157435697846025,1.1384937293927124,1.3882627741027784,4.3507616176488435,3.885982261276293,4.335546820667993,4.656406582056371,0.5962286339226435,0.5359545309556646,0.584596524008141,0.6206971108416366,0.6846391254896169,0.6811806605639721,0.6886511144230756,0.7086087417885305,-0.33539407486910455,-0.4266112791061904,-0.33905002939188594,-0.2584219773166135,-0.14837113092629164,-0.1551975063208462,-0.14814536670135117,-0.1412161580785485
129,ngc_4147,182.52626,18.542639,NGC 4147,,1,1,0.47,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.34,0.025,0.025,Baumgardt2021MNRAS.505.5957B,10.23,0.04,0.04,Baumgardt2020PASA...37...46B,179.35,0.31,0.31,,,,,Baumgardt2018MNRAS.478.1520B,-1.707,0.0273,0.0273,-2.0896,0.0274,0.0274,Vasiliev2021MNRAS.505.5978V,-1.8,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.13,0.46,0.46,Kruijssen2019MNRAS.486.3180K,,,,,-6.109999999999999,0.04,0.04,4.677029995663982,18.535316234148105,0.21217201043599232,0.21462884652606817,2.534101320109885,2.534101320109885,19.479733024230896,-1.8,,,spectroscopic,252.8482835125663,77.1894913483578,0.8902256042839111,0.9636282616161165,1.5304926161093833,2.0110775175443782,25.40469881521115,24.973053636679552,25.259124292513988,25.541394777734755,0.9322891680476633,0.8522696886870615,0.8855277366066145,0.9267178459905255,0.8065668096248528,0.8021673314649643,0.8064347356504014,0.810655491349625,0.14766200319256992,0.11519293711651156,0.14900389410190518,0.18191054857551334,-0.054009075773524796,-0.0545584373260874,-0.054006616062430096,-0.05347951805101705
130,ngc_6341,259.280762,43.135944,NGC 6341,,1,1,0.82,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.647,0.018,0.018,Baumgardt2021MNRAS.505.5957B,6.45,0.03,0.03,Baumgardt2020PASA...37...46B,-120.55,0.27,0.27,,,,,Baumgardt2018MNRAS.478.1520B,-4.9349,0.0243,0.0243,-0.6251,0.0239,0.0239,Vasiliev2021MNRAS.505.5978V,-2.31,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,13.8,0.75,0.75,Ying2023AJ....166...18Y,,,,,-8.197,0.03,0.03,5.511829995663981,8.4996295944962,0.07016482281898107,0.07074885780750151,2.0274024621934252,2.0274024621934252,16.908312968817842,-2.31,,,spectroscopic,68.3383954189416,34.85892816710346,0.2607502293842132,0.4955370899142874,0.9274666640979521,1.3576473889797065,10.484942233685679,10.37481131115928,10.437753414987064,10.557682598844648,0.9514688829444278,0.7702656084325927,0.8372482889451617,0.9099235495999819,0.9280691304070174,0.9157750597063209,0.9286966771890657,0.9333772337795282,0.04372572108961045,0.03463592274526613,0.04373360187414134,0.053154025422972054,-0.09887663459148292,-0.09924319656278359,-0.09887850061389858,-0.09849700886478456
131,ngc_6642,277.975957,-23.475602,NGC 6642,,1,1,0.59,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.529,0.054,0.054,Baumgardt2021MNRAS.505.5957B,8.23,0.05,0.05,Baumgardt2020PASA...37...46B,-60.61,1.35,1.35,,,,,Baumgardt2018MNRAS.478.1520B,-0.173,0.0303,0.0303,-3.8922,0.03,0.03,Vasiliev2021MNRAS.505.5978V,-1.11,0.25,0.25,,,,,Geisler2023A&A...669A.115G,,,,,,,,,,,,,,,,,,,,,,,-6.2989999999999995,0.05,0.05,4.752629995663981,8.05007636108063,0.19772001497991099,0.20269854659520092,1.381586652455239,1.381586652455239,17.9735037849724,-1.11,0.25,0.25,spectroscopic,9.814529247814603,-6.439333320863692,0.11884500734742148,0.13870777084920824,0.2014189737593671,0.30316641164623664,4.63296754782072,1.9950782029121157,2.2092743579862093,2.470485498807141,0.9499790844156241,0.7407167299117845,0.8313917749266466,0.8894762270117192,0.3368830423570446,0.628438746384289,0.7165665129500871,0.8193586829828076,0.03395841630961028,0.015871881403210233,0.03433473053279604,0.05253127274953119,-0.18660623479959923,-0.1868487886443144,-0.18655492267640117,-0.1858660725340245
132,ngc_6838,298.443726,18.779194,NGC 6838,,1,1,2.85,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.011,0.027,0.027,Baumgardt2021MNRAS.505.5957B,6.39,0.03,0.03,Baumgardt2020PASA...37...46B,-22.72,0.2,0.2,2.3,0.2,,,Baumgardt2018MNRAS.478.1520B,-3.4161,0.0245,0.0245,-2.6559,0.0244,0.0244,Vasiliev2021MNRAS.505.5978V,-0.78,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.4,0.55,0.55,Kruijssen2019MNRAS.486.3180K,,,,,-6.6209999999999996,0.03,0.03,4.881429995663981,4.001289735406987,0.04944384612262143,0.05006246688564886,3.3171948099324715,3.3171948099324715,19.55346755064518,-0.78,,,spectroscopic,56.745891355066654,-4.564447121756687,4.128205301789728,4.1161430571019055,4.129200562339147,4.143378139516713,6.841147856836468,6.8374499835391465,6.841335455703002,6.845468233679585,0.24732019434649233,0.24556485114212911,0.24726094251812775,0.248730041568089,0.9514358676287363,0.9496015938896942,0.9514167648309406,0.9531150279531074,-1.2492034487443793,-1.2518630356075373,-1.249042933026019,-1.2464659743057842,-0.11091497280188613,-0.11097500474690931,-0.11091472650134554,-0.11085348372846199
133,ngc_6584,274.656647,-52.215778,NGC 6584,,1,1,0.88,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.669,0.028,0.028,Baumgardt2021MNRAS.505.5957B,8.29,0.03,0.03,Baumgardt2020PASA...37...46B,260.64,1.58,1.58,,,,,Baumgardt2018MNRAS.478.1520B,-0.0898,0.0258,0.0258,-7.2021,0.0254,0.0254,Vasiliev2021MNRAS.505.5978V,-1.5,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.75,0.47,0.47,Kruijssen2019MNRAS.486.3180K,,,,,-7.379000000000001,0.03,0.03,5.1846299956639825,13.608178583624548,0.1743438870209033,0.17660651654017734,3.4834436484265274,3.4834436484265274,18.9016570614029,-1.5,,,spectroscopic,342.1434850907859,-16.413923686887905,2.4713775593592673,2.276154316550079,2.5851009596632335,2.8476858151228144,22.369036767171806,21.217580265897197,22.39717919725218,23.56291732949232,0.8010196185238596,0.7775081353211076,0.7963347236052838,0.8114696207016212,0.23253702473683877,0.21421508225274466,0.2280533855399704,0.2443305712817238,-0.7891383742714956,-0.8580277574880063,-0.7896123295166143,-0.7245547563141246,-0.059476731446833374,-0.06216723550179936,-0.05938547839132261,-0.05673673059702336
134,terzan_3,247.162483,-35.339829,Terzan 3,,1,1,2.11,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.417,0.088,0.089,Baumgardt2021MNRAS.505.5957B,8.34,0.17,0.17,Baumgardt2020PASA...37...46B,-135.76,0.57,0.57,,,,,Baumgardt2018MNRAS.478.1520B,-5.5765,0.0267,0.0267,-1.7597,0.0261,0.0261,Vasiliev2021MNRAS.505.5978V,-0.74,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-6.077,0.17,0.17,4.663829995663981,7.645396264150442,0.3036393652021303,0.3198645336873476,4.69254636625666,4.69254636625666,20.850655751892226,-0.74,,,spectroscopic,345.0840670114535,9.199045623055312,2.2010955101480074,2.176081076314348,2.2098433170031457,2.228950399438324,3.0476479156874805,3.030803230049614,3.0588046662067745,3.1223889087936114,0.16128668080298095,0.15356465860842472,0.1605440103746011,0.1777417815412353,0.23690621537068374,0.2233886645885164,0.2431070869474983,0.26667988235468504,-0.4280615976330031,-0.44312809631744116,-0.42787380090793253,-0.41710742215662683,-0.15074184018932907,-0.15102754382912514,-0.15065240051522663,-0.1497476333767443
135,ngc_6496,269.76535,-44.265945,NGC 6496,,1,1,1.52,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.921,0.034,0.034,Baumgardt2021MNRAS.505.5957B,8.19,0.09,0.09,Baumgardt2020PASA...37...46B,-134.72,0.26,0.26,,,,,Baumgardt2018MNRAS.478.1520B,-3.06,0.0267,0.0267,-9.2711,0.0261,0.0261,Vasiliev2021MNRAS.505.5978V,-0.46,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.72,0.53,0.53,Kruijssen2019MNRAS.486.3180K,,,,,-6.731,0.09,0.09,4.925429995663982,9.642729855105248,0.14980594126445546,0.15216999898174244,4.263533749582539,4.263533749582539,19.98846154630043,-0.46,,,spectroscopic,348.026924651392,-10.013754411616603,2.5871004512178746,2.4777235445055497,2.623126397999874,2.7569690264146898,5.561796753251494,5.247632041214893,5.56184971529655,5.896983061815857,0.3650428060869523,0.3530548330974816,0.36061501643180877,0.3672062285281217,0.10194249616568546,0.07530022837893013,0.09384822658328965,0.11095927976400465,-0.6695709728672606,-0.7160908933302226,-0.6692767798367992,-0.6251324217928323,-0.12479549344626896,-0.12791919296122975,-0.1247868548549212,-0.12162536936941998
136,palomar_14,242.7525,14.957778,Palomar 14,,1,1,1.29,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,19.334,0.048,0.048,Baumgardt2021MNRAS.505.5957B,14.04,0.03,0.03,Baumgardt2020PASA...37...46B,72.3,0.14,0.14,0.4,0.1,,,Baumgardt2018MNRAS.478.1520B,-0.4626,0.0384,0.0384,-0.4132,0.0378,0.0378,Vasiliev2021MNRAS.505.5978V,-1.62,,,,,,,Harris1996AJ....112.1487H,,,,,,,,1.44,0.06,0.06,1.49,0.08,0.08,Munoz2018ApJ...860...66M,10.5,0.56,0.56,Kruijssen2019MNRAS.486.3180K,,,,,-5.2940000000000005,0.03,0.03,4.350629995663982,73.5868139651044,1.6087766848343534,1.6447343535826775,27.613142079487734,27.613142079487734,25.48219219765679,-1.62,,,spectroscopic,28.74555497577538,42.19151527387059,0.9648878496074264,1.8283364580989223,2.8745789144087937,3.9773491262962835,104.09024570873044,97.71671943771007,100.9333270573737,103.73202513047337,0.9816308291289428,0.9245390707578031,0.9442411476492709,0.9644197900692206,0.6564346474764974,0.6629167178406423,0.6713012822424662,0.6816923606648179,-0.34401798462664757,-0.986639754190969,-0.3530875763421357,0.3305772933827422,0.006666461086072976,0.005829065187777156,0.006834020579066024,0.007864624335518175
137,am_1,58.759586,-49.615276,AM 1,,1,1,0.43,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,20.376,0.062,0.062,Baumgardt2021MNRAS.505.5957B,14.27,0.05,0.05,Baumgardt2020PASA...37...46B,118.0,14.14,14.14,,,,,Baumgardt2018MNRAS.478.1520B,0.2912,0.1071,0.1071,-0.1772,0.0859,0.0859,Vasiliev2021MNRAS.505.5978V,-1.7,,,,,,,Harris1996AJ....112.1487H,,,,,,,,0.46,0.03,0.03,1.08,0.13,0.13,Munoz2018ApJ...860...66M,11.1,0.56,0.56,Kruijssen2019MNRAS.486.3180K,,,,,-6.106000000000002,0.05,0.05,4.675429995663982,118.90496789850998,3.3469723582970516,3.4439126341715536,14.872862838784657,14.872862838784657,23.326586014655128,-1.7,,,spectroscopic,258.3613301194083,-48.470726971721255,5.3325018274182625,11.973213655419134,38.63431516247506,81.14441137654568,123.43140198723464,120.35832206841116,124.63040203647816,129.99627119686093,0.9171739646058875,0.22542516049096947,0.5189162382384029,0.8220304136718608,0.9729486111915061,0.8546568289291053,0.9533942420579724,0.9832894097502977,1.2694585814191597,-2.8183732768511014,1.3341439681434775,5.376470582419661,0.0140379568626715,0.014282655124147288,0.016357378620732145,0.020358972319192994
138,pyxis_1,136.9869,-37.2266,Pyxis,,1,1,1.6,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.813,0.039,0.039,Baumgardt2021MNRAS.505.5957B,12.33,0.04,0.04,Baumgardt2020PASA...37...46B,40.46,0.21,0.21,,,,,Baumgardt2018MNRAS.478.1520B,1.0304,0.0318,0.0318,0.1378,0.0347,0.0347,Vasiliev2021MNRAS.505.5978V,-1.2,,,,,,,Harris1996AJ....112.1487H,,,,,,,,1.62,0.04,0.04,0.99,0.05,0.05,Munoz2018ApJ...860...66M,11.5,1.0,1.0,Dotter2011ApJ...738...74D,,,,,-5.482999999999999,0.04,0.04,4.426229995663981,36.5258221386337,0.6501538347075879,0.6619361938598871,16.99988955511986,16.99988955511986,24.239843504568928,-1.2,,,spectroscopic,261.3211742334284,6.991545318200498,18.89662732096206,27.66072114903467,38.396834715767824,39.19042940711629,88.1939838855129,84.15310606097047,88.3349497462666,92.93889749841158,0.6470908680401757,0.3935504825823371,0.40822086334136654,0.5051377399506629,0.28352768277550794,0.0,0.0,0.18366385655434617,1.304972254342136,1.0402562652984981,1.288545346080074,1.5503843799643826,0.005253259901449529,0.0035021025372850645,0.005328128663560905,0.0071638362227958285
139,ngc_6864,301.519784,-21.921164,NGC 6864,,1,1,0.34,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.561,0.048,0.048,Baumgardt2021MNRAS.505.5957B,8.02,0.04,0.04,Baumgardt2020PASA...37...46B,-189.08,1.12,1.12,10.3,1.5,,,Baumgardt2018MNRAS.478.1520B,-0.5975,0.0262,0.0262,-2.8099,0.0258,0.0258,Vasiliev2021MNRAS.505.5978V,-1.29,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,9.98,0.51,0.51,Dotter2011ApJ...738...74D,,,,,-8.541,0.04,0.04,5.649429995663982,20.52106991451269,0.4486376980797431,0.45866517167975474,2.029574670894454,2.029574670894454,16.566638326212896,-1.29,,,spectroscopic,20.30407538670492,-25.747240109458602,1.311366125655124,1.2578568107543895,1.594144671828623,1.9553143961884016,16.699583296510976,16.14796666318765,16.702673763785736,17.27487071430311,0.8543812327804082,0.7926491510105428,0.8263580441256624,0.8569199496548602,0.8514415859262151,0.8415724123372849,0.8490905703630118,0.8556643414246385,-0.422410053228395,-0.518642807119164,-0.4240383304800446,-0.33321101937899045,-0.07492068036557513,-0.07681255421120207,-0.07489025952613121,-0.07295824481626828
140,fsr_1735,253.044174,-47.058056,FSR 1735,,1,1,0.79,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.791,0.126,0.126,Baumgardt2021MNRAS.505.5957B,7.9,0.11,0.11,Baumgardt2020PASA...37...46B,-69.85,4.88,4.88,,,,,Baumgardt2018MNRAS.478.1520B,-4.4395,0.0537,0.0537,-1.5341,0.0476,0.0476,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.891,0.11,0.11,4.989429995663982,9.082386932603843,0.5120084803001408,0.5425967075713434,2.0871478195349304,2.0871478195349304,18.277379166309693,,,,,339.1876429505695,-1.8532287090504478,1.2074808447266618,1.1437734163727125,1.2106082337599133,1.2850865638090803,3.9709682701935325,3.656990871504785,3.9790597789868567,4.398383046889303,0.5336515555409602,0.4908103238598182,0.5294953906390849,0.5769128994620225,0.7481087426495867,0.7314297642160716,0.7488564244997314,0.7637178877536871,-0.3222986575391898,-0.3470832391242345,-0.32615163745764364,-0.30771237951784125,-0.1525174267799465,-0.1563597533345629,-0.15239122409616213,-0.14771096678568732
141,terzan_8,295.435028,-33.999474,Terzan 8,sagittarius_1,1,1,1.89,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.199,0.033,0.033,Baumgardt2021MNRAS.505.5957B,10.68,0.03,0.03,Baumgardt2020PASA...37...46B,148.43,0.17,0.17,,,,,Baumgardt2018MNRAS.478.1520B,-2.4958,0.027,0.027,-1.5807,0.026,0.026,Vasiliev2021MNRAS.505.5978V,-2.16,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.89,0.43,0.43,Kruijssen2019MNRAS.486.3180K,,,,,-6.519000000000002,0.03,0.03,4.840629995663982,27.529606261551383,0.4152061746682634,0.4215642783671001,15.135191537814142,15.135191537814142,22.951552550167385,-2.16,,,spectroscopic,5.7592434443328155,-24.55877953412288,17.78470543750869,17.31763457434326,17.792632796022943,18.285355451414905,59.70792308306838,55.675632216796394,59.46201853647683,64.00955702596383,0.5409962011345062,0.5250030377667462,0.5398478120598883,0.5560683523537885,0.0665243364746766,0.058450220225057,0.06631477719194408,0.07451919548952116,-1.3357641899238213,-1.4600364627446185,-1.330994731451862,-1.2167246712765034,-0.00827002571735604,-0.010908508718253117,-0.00840941555539739,-0.005671239029697984
142,whiting_1,30.737499,-3.252778,Whiting 1,sagittarius_1,1,0,1.06,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.428,0.083,0.083,Baumgardt2021MNRAS.505.5957B,13.24,0.08,0.08,Baumgardt2020PASA...37...46B,-130.41,1.79,1.79,,,,,Baumgardt2018MNRAS.478.1520B,-0.2277,0.0653,0.0653,-2.0458,0.0561,0.0561,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,0.73,0.07,0.07,2.19,0.26,0.26,Munoz2018ApJ...860...66M,6.5,0.5,1.0,Carraro2007A&A...466..181C,-0.65,0.12,0.09,Carraro2007A&A...466..181C,-4.188000000000001,0.08,0.08,3.908229995663982,30.591445594864087,1.1472292568764537,1.1919285265981294,9.432612258159988,9.432612258159988,24.255773005588434,-0.65,0.12,0.09,photometric,161.6175712269005,-60.63587314733623,20.79055112974224,18.902485675219037,20.85066897247882,22.80314862933994,61.101749646631774,55.953687848491356,61.00791275522458,67.45271120572508,0.49224650101074385,0.48735554185208996,0.49369427173759534,0.5004693856100668,0.3534155109552007,0.2941242942096679,0.35209758851493334,0.4114882966895869,-1.389081534642243,-1.614129596858584,-1.3938021129822737,-1.1619106775935824,-0.006240606487612293,-0.009971690070698654,-0.006239820188639683,-0.0022220289211719005
143,ngc_5024,198.230209,18.168165,NGC 5024,,1,1,1.2,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.336,0.022,0.022,Baumgardt2021MNRAS.505.5957B,7.64,0.04,0.04,Baumgardt2020PASA...37...46B,-63.37,0.25,0.25,,,,,Baumgardt2018MNRAS.478.1520B,-0.1334,0.0241,0.0241,-1.3306,0.024,0.024,Vasiliev2021MNRAS.505.5978V,-2.1,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.72,0.44,0.44,Kruijssen2019MNRAS.486.3180K,,,,,-8.695999999999998,0.04,0.04,5.7114299956639805,18.501204347718588,0.18649630110506266,0.18839536879630003,6.458138629039582,6.458138629039582,18.925149890124136,-2.1,,,spectroscopic,332.9629923909506,79.76418877456352,7.476808967311309,7.402365975931469,7.5608247415806655,7.72969185565428,21.833320185207924,21.636841997759365,21.844204769274757,22.03614445862334,0.48981398693914174,0.4773652018338944,0.48561491011031455,0.49369220141136094,0.7997857211826289,0.7924958580639053,0.7989853101778144,0.805200134437652,-0.6107500917486861,-0.6262050801977628,-0.6106958907977083,-0.5942287809841664,-0.054449995500292434,-0.05487611321227436,-0.054415938446863835,-0.05396264596883028
144,ngc_5927,232.002869,-50.673031,NGC 5927,,1,1,1.29,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.588,0.029,0.029,Baumgardt2021MNRAS.505.5957B,6.35,0.04,0.04,Baumgardt2020PASA...37...46B,-104.09,0.28,0.28,,,,,Baumgardt2018MNRAS.478.1520B,-5.0564,0.0246,0.0246,-3.2166,0.0249,0.0249,Vasiliev2021MNRAS.505.5978V,-0.49,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.89,0.53,0.53,Kruijssen2019MNRAS.486.3180K,,,,,-8.238,0.04,0.04,5.528229995663981,8.271799518641338,0.10973544009199543,0.11121078587418509,3.103957938301228,3.103957938301228,17.792192197656792,-0.49,,,spectroscopic,326.6041239527682,4.8597998805614635,3.9890718799631286,3.972136299362273,3.99425615643882,4.015253299333654,5.160386984313114,5.088061288254037,5.159352863103386,5.23805418904295,0.1280201508881958,0.12179658993672686,0.12737795408704033,0.13337630550111396,0.6281180591183236,0.6169404756044872,0.6269721410986506,0.6402952011434855,-1.0594817044174076,-1.069271292109137,-1.0599077154797099,-1.0507448605642682,-0.12214027873436498,-0.12270557646884124,-0.12212738260923986,-0.1215133491641769
145,ngc_6171,248.132752,-13.053778,NGC 6171,,1,1,1.58,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.753,0.03,0.029,Baumgardt2021MNRAS.505.5957B,7.26,0.04,0.04,Baumgardt2020PASA...37...46B,-34.71,0.18,0.18,,,,,Baumgardt2018MNRAS.478.1520B,-1.9392,0.0253,0.0253,-5.9789,0.025,0.025,Vasiliev2021MNRAS.505.5978V,-1.02,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.9,0.55,0.55,Kruijssen2019MNRAS.486.3180K,,,,,-6.493,0.04,0.04,4.830229995663982,5.631187653548665,0.0772627911138617,0.07570889537939607,2.5881128209380524,2.5881128209380524,19.14252902995673,-1.02,,,spectroscopic,3.373306707046309,23.010558424419695,0.9182279634634478,0.9610807579602925,0.9991892494712079,1.0614067352673722,3.5963401923805987,3.5933103443700807,3.6270620132487275,3.6889100087152404,0.5932155937108561,0.5498926877989281,0.5689504994328038,0.5829283707446783,0.9995025220710946,0.9651397669083556,0.9886518810661227,1.0,-0.21559582000816052,-0.22676029692034244,-0.21530100071083083,-0.20447389815303346,-0.15069192940318293,-0.15108201883911357,-0.15069982725696882,-0.15028644320816542
146,eso_452_sc11,249.854167,-28.399167,ESO 452-SC11,,1,1,1.15,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.343,0.058,0.059,Baumgardt2021MNRAS.505.5957B,10.34,0.06,0.06,Baumgardt2020PASA...37...46B,16.37,0.44,0.44,,,,,Baumgardt2018MNRAS.478.1520B,-1.4234,0.0314,0.0314,-6.472,0.0303,0.0303,Vasiliev2021MNRAS.505.5978V,-1.5,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-4.003,0.06,0.06,3.8342299956639816,7.38924387034474,0.19475409030774138,0.20352185612051432,2.4718604997645564,2.4718604997645564,21.5327328688506,-1.5,,,spectroscopic,351.9094109548262,12.097642453023674,0.20765156927350026,0.1860717517272673,0.29094036485117053,0.40312029828022355,2.521648530423048,2.3515242844325948,2.377498910791229,3.086241086901358,0.847835297190963,0.7179554378786556,0.7949682656347562,0.8916299508498944,0.7905563671960737,0.6253947805956327,0.8417482546855024,0.8631367617600844,0.0007750010817854278,-0.009657480511992713,0.0009480486342714401,0.009416124409102701,-0.17408779727506835,-0.17413190954862381,-0.17397550472057371,-0.1737179161222586
147,ngc_6366,261.934357,-5.079861,NGC 6366,,1,1,3.78,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,12.685,0.032,0.032,Baumgardt2021MNRAS.505.5957B,6.66,0.04,0.04,Baumgardt2020PASA...37...46B,-120.65,0.19,0.19,,,,,Baumgardt2018MNRAS.478.1520B,-0.3324,0.0246,0.0246,-5.1595,0.0244,0.0244,Vasiliev2021MNRAS.505.5978V,-0.59,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.1,0.71,0.71,Kruijssen2019MNRAS.486.3180K,,,,,-6.025,0.04,0.04,4.643029995663982,3.4434993076333846,0.05037320600406536,0.051121029635470716,3.7863252446259024,3.7863252446259024,20.436701872145775,-0.59,,,spectroscopic,18.408567784828076,16.03555918882422,1.750024585466081,1.7640313994569654,1.8396103124882712,1.9827247918322999,5.480181226914196,5.4192591371879875,5.472715898055419,5.527911828539974,0.5159129267193155,0.47144765312223136,0.498054003292781,0.509789333010094,0.8876670272619627,0.8766214412135165,0.8863847731826688,0.8909096176269914,-0.5619804993473174,-0.5741477558301796,-0.5620609301915561,-0.549931363693136,-0.13135489973591113,-0.13187139362221825,-0.1313491207574481,-0.13083219883209904
