# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Aug  8 10:41:24 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: CFHT/Megacam post-2014 <i>u*g'r'i'z'</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
0.00015547 -2.00000 10.00000 0.8458454609 2.4337637034    0.791  3.116  3.6542  0.789    7  0.000  0.424    30.12    19.26    12.92    10.18     8.26  1    -1e-30      0.00 7.510e-01 2.489e-01 2.187e-05 1.506e-05 6.856e-05 -1.000 1.635e-04 -3.020 0.284 -1.828 -2.904 -3.234 -3.408
0.00015547 -2.00000 10.00000 0.8458458185 2.4337638135    0.791  3.107  3.6547  0.800    7  0.000  0.423    29.40    18.86    12.67     9.97     8.09  1    -1e-30      0.00 7.508e-01 2.490e-01 2.179e-05 1.531e-05 6.838e-05 -1.000 1.636e-04 -2.996 0.285 -1.814 -2.883 -3.211 -3.384
0.00015547 -2.00000 10.00000 0.8458459377 2.4337638501    0.791  3.113  3.6542  0.792    7  0.000  0.423    29.96    19.17    12.86    10.13     8.22  1    -1e-30      0.00 7.506e-01 2.492e-01 2.169e-05 1.567e-05 6.812e-05 -1.000 1.636e-04 -3.013 0.290 -1.822 -2.897 -3.227 -3.401
0.00015547 -2.00000 10.00000 0.8458461165 2.4337639052    0.791  3.131  3.6530  0.770    7  0.000  0.423    31.39    19.94    13.36    10.53     8.54  1    -1e-30      0.00 7.506e-01 2.493e-01 2.164e-05 1.585e-05 6.799e-05 -1.000 1.637e-04 -3.056 0.297 -1.845 -2.934 -3.269 -3.445
0.00015547 -2.00000 10.00000 0.8458462954 2.4337639602    0.791  3.145  3.6520  0.751    7  0.000  0.423    32.61    20.60    13.78    10.87     8.82  1    -1e-30      0.00 7.505e-01 2.493e-01 2.162e-05 1.593e-05 6.793e-05 -1.000 1.636e-04 -3.092 0.303 -1.863 -2.965 -3.303 -3.481
0.00015547 -2.00000 10.00000 0.8458464146 2.4337639968    0.791  3.160  3.6510  0.732    7  0.000  0.423    33.95    21.33    14.24    11.23     9.12  1    -1e-30      0.00 7.505e-01 2.494e-01 2.160e-05 1.598e-05 6.789e-05 -1.000 1.637e-04 -3.129 0.310 -1.882 -2.997 -3.339 -3.520
0.00015547 -2.00000 10.00000 0.8458466530 2.4337640702    0.791  3.177  3.6499  0.711    7  0.000  0.423    35.54    22.17    14.79    11.67     9.47  1    -1e-30      0.00 7.504e-01 2.495e-01 2.157e-05 1.611e-05 6.780e-05 -1.000 1.637e-04 -3.172 0.318 -1.903 -3.033 -3.380 -3.563
0.00015547 -2.00000 10.00000 0.8458470106 2.4337641802    0.791  3.202  3.6481  0.678    7  0.000  0.422    38.10    23.53    15.65    12.36    10.03  1    -1e-30      0.00 7.502e-01 2.496e-01 2.151e-05 1.631e-05 6.765e-05 -1.000 1.636e-04 -3.236 0.330 -1.935 -3.087 -3.440 -3.627
0.00015547 -2.00000 10.00000 0.8458475471 2.4337643453    0.791  3.251  3.6446  0.615    7  0.000  0.422    43.50    26.35    17.43    13.79    11.20  1    -1e-30      0.00 7.499e-01 2.499e-01 2.135e-05 1.684e-05 6.726e-05 -1.000 1.636e-04 -3.358 0.360 -1.993 -3.188 -3.555 -3.749
0.00015547 -2.00000 10.00000 0.8458481431 2.4337645286    0.791  3.289  3.6419  0.567    7  0.525  0.422    48.23    28.77    18.96    15.02    12.20  1    -1e-30      0.00 7.496e-01 2.502e-01 2.122e-05 1.732e-05 6.691e-05 -1.000 1.637e-04 -3.452 0.388 -2.035 -3.266 -3.644 -3.843
0.00015547 -2.00000 10.00000 0.8458482027 2.4337645470    0.791  3.289  3.6388  0.554    8  0.525  0.437    49.52    29.43    19.37    15.35    12.47  1  -4.5e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.452 0.491 -1.987 -3.247 -3.635 -3.840
0.00015547 -2.00000 10.00000 0.8458482623 2.4337645653    0.789  3.083  3.6534  0.818    8  0.525  0.438    28.33    18.27    12.29     9.67     7.84  1 -1.98e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.938 0.363 -1.745 -2.819 -3.149 -3.324
0.00015547 -2.00000 10.00000 0.8458483815 2.4337646020    0.786  2.934  3.6637  1.006    8  0.525  0.438    18.97    12.98     8.86     6.94     5.63  2 -1.15e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.565 0.193 -1.573 -2.491 -2.781 -2.936
0.00015547 -2.00000 10.00000 0.8458486199 2.4337646753    0.781  2.716  3.6787  1.281    8  0.525  0.438    10.57     7.88     5.50     4.28     3.46  3 -5.68e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.020 0.080 -1.244 -1.976 -2.223 -2.356
0.00015547 -2.00000 10.00000 0.8458489776 2.4337647853    0.773  2.721  3.6781  1.270    8  0.526  0.438    10.79     8.02     5.60     4.35     3.53  3 -5.81e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.032 0.089 -1.249 -1.987 -2.236 -2.369
0.00015547 -2.00000 10.00000 0.8458493948 2.4337649137    0.764  2.799  3.6724  1.164    8  0.526  0.438    13.47     9.69     6.70     5.23     4.24  2 -7.53e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -2.227 0.118 -1.371 -2.173 -2.436 -2.578
0.00015547 -2.00000 10.00000 0.8458499312 2.4337650787    0.752  2.979  3.6595  0.926    8  0.526  0.438    22.25    14.84    10.07     7.91     6.41  2 -1.42e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.677 0.336 -1.597 -2.587 -2.894 -3.057
0.00015547 -2.00000 10.00000 0.8458505273 2.4337652621    0.739  3.142  3.6477  0.707    8  0.527  0.438    35.28    21.95    14.62    11.56     9.38  1 -2.71e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.086 0.466 -1.789 -2.936 -3.288 -3.475
0.00015547 -2.00000 10.00000 0.8458511829 2.4337654638    0.724  3.252  3.6396  0.557    8  0.527  0.438    48.40    28.66    18.85    14.98    12.16  1 -4.36e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.359 0.558 -1.906 -3.159 -3.544 -3.748
0.00015547 -2.00000 10.00000 0.8458519578 2.4337657022    0.708  3.311  3.6349  0.468    8  0.527  0.438    58.17    33.41    21.82    17.39    14.12  1 -5.82e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.508 0.636 -1.950 -3.272 -3.679 -3.895
0.00015547 -2.00000 10.00000 0.8458528519 2.4337659773    0.690  3.340  3.6323  0.418    8  0.528  0.438    64.46    36.35    23.64    18.88    15.33  1 -6.86e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.580 0.694 -1.958 -3.321 -3.743 -3.965
0.00015547 -2.00000 10.00000 0.8458538055 2.4337662707    0.671  3.356  3.6306  0.383    8  0.528  0.438    69.18    38.47    24.93    19.96    16.20  0 -7.69e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.620 0.745 -1.952 -3.345 -3.777 -4.005
0.00015547 -2.00000 10.00000 0.8458588719 2.4337678293    0.531 -9.999  4.0000  1.849    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 29.767 30.319 29.961 30.229 30.432 30.545
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
0.00015547 -2.00000 10.05000 0.0936335623 1.1156113215    0.094 -3.049  3.5135  5.464    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-17      0.00 7.476e-01 2.522e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 12.393 18.935 15.163 13.297 12.330 11.831
0.00015547 -2.00000 10.05000 0.0959542990 1.1363940869    0.096 -2.977  3.5236  5.442    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-17      0.00 7.471e-01 2.528e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 12.211 18.323 14.815 13.002 12.137 11.675
0.00015547 -2.00000 10.05000 0.1035686731 1.2002435981    0.103 -2.751  3.5550  5.375    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-16      0.00 7.453e-01 2.546e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 11.647 16.556 13.748 12.142 11.524 11.170
0.00015547 -2.00000 10.05000 0.1234388947 1.3415666635    0.123 -2.475  3.5828  5.287    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-16      0.00 7.423e-01 2.576e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 10.958 14.982 12.663 11.281 10.797 10.517
0.00015547 -2.00000 10.05000 0.1433091462 1.4560321247    0.143 -2.299  3.5963  5.230    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-16      0.00 7.403e-01 2.595e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.637e-04 10.518 14.175 12.053 10.786 10.343 10.090
0.00015547 -2.00000 10.05000 0.1631793678 1.5515257546    0.163 -2.162  3.6050  5.184    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-16      0.00 7.391e-01 2.607e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.637e-04 10.175 13.619 11.607 10.410 9.992 9.753
